R 9.5,10,9,9,9,0,1,2,0,Resistor R 9.5 1%,Precision,0
R 9.8,10,9,9,9,0,1,2,0,Resistor R 9.8 1%,Precision,0
R 10.0,10,10,9,10,0,1,2,0,Resistor R 10.0 1%,Precision,0
R 10.2,10,10,10,10,0,1,2,0,Resistor R 10.2 1%,Precision,0
R 10.5,10,10,10,10,0,1,2,0,Resistor R 10.5 1%,Precision,0
R 10.7,10,10,10,10,0,1,2,0,Resistor R 10.7 1%,Precision,0
R 11.0,10,11,10,11,0,1,2,0,Resistor R 11.0 1%,Precision,0
R 11.3,10,11,11,11,0,1,2,0,Resistor R 11.3 1%,Precision,0
R 11.5,10,11,11,11,0,1,2,0,Resistor R 11.5 1%,Precision,0
R 11.8,10,11,11,11,0,1,2,0,Resistor R 11.8 1%,Precision,0
R 12.1,10,12,11,12,0,1,2,0,Resistor R 12.1 1%,Precision,0
R 12.4,10,12,12,12,0,1,2,0,Resistor R 12.4 1%,Precision,0
R 12.7,10,12,12,12,0,1,2,0,Resistor R 12.7 1%,Precision,0
R 13.0,10,13,12,13,0,1,2,0,Resistor R 13.0 1%,Precision,0
R 13.3,10,13,13,13,0,1,2,0,Resistor R 13.3 1%,Precision,0
R 13.7,10,13,13,13,0,1,2,0,Resistor R 13.7 1%,Precision,0
R 14.0,10,14,13,14,0,1,2,0,Resistor R 14.0 1%,Precision,0
R 14.3,10,14,14,14,0,1,2,0,Resistor R 14.3 1%,Precision,0
R 14.7,10,14,14,14,0,1,2,0,Resistor R 14.7 1%,Precision,0
R 15.0,10,15,14,15,0,1,2,0,Resistor R 15.0 1%,Precision,0
R 15.4,10,15,15,15,0,1,2,0,Resistor R 15.4 1%,Precision,0
R 15.8,10,15,15,15,0,1,2,0,Resistor R 15.8 1%,Precision,0
R 16.2,10,16,16,16,0,1,2,0,Resistor R 16.2 1%,Precision,0
R 16.5,10,16,16,16,0,1,2,0,Resistor R 16.5 1%,Precision,0
R 16.9,10,16,16,17,0,1,2,0,Resistor R 16.9 1%,Precision,0
R 17.4,10,17,17,17,0,1,2,0,Resistor R 17.4 1%,Precision,0
R 17.8,10,17,17,17,0,1,2,0,Resistor R 17.8 1%,Precision,0
R 18.2,10,18,18,18,0,1,2,0,Resistor R 18.2 1%,Precision,0
R 18.7,10,18,18,18,0,1,2,0,Resistor R 18.7 1%,Precision,0
R 19.1,10,19,18,19,0,1,2,0,Resistor R 19.1 1%,Precision,0
R 19.6,10,19,19,19,0,1,2,0,Resistor R 19.6 1%,Precision,0
R 20.0,10,20,19,20,0,1,2,0,Resistor R 20.0 1%,Precision,0
R 20.5,10,20,20,20,0,1,2,0,Resistor R 20.5 1%,Precision,0
R 21.0,10,21,20,21,0,1,2,0,Resistor R 21.0 1%,Precision,0
R 21.5,10,21,21,21,0,1,2,0,Resistor R 21.5 1%,Precision,0
R 22.1,10,22,21,22,0,1,2,0,Resistor R 22.1 1%,Precision,0
R 22.6,10,22,22,22,0,1,2,0,Resistor R 22.6 1%,Precision,0
R 23.2,10,23,22,23,0,1,2,0,Resistor R 23.2 1%,Precision,0
R 23.7,10,23,23,23,0,1,2,0,Resistor R 23.7 1%,Precision,0
R 24.3,10,24,24,24,0,1,2,0,Resistor R 24.3 1%,Precision,0
R 24.9,10,24,24,25,0,1,2,0,Resistor R 24.9 1%,Precision,0
R 25.5,10,25,25,25,0,1,2,0,Resistor R 25.5 1%,Precision,0
R 26.1,10,26,25,26,0,1,2,0,Resistor R 26.1 1%,Precision,0
R 26.7,10,26,26,26,0,1,2,0,Resistor R 26.7 1%,Precision,0
R 27.4,10,27,27,27,0,1,2,0,Resistor R 27.4 1%,Precision,0
R 28.0,10,28,27,28,0,1,2,0,Resistor R 28.0 1%,Precision,0
R 28.7,10,28,28,28,0,1,2,0,Resistor R 28.7 1%,Precision,0
R 29.4,10,29,29,29,0,1,2,0,Resistor R 29.4 1%,Precision,0
R 30.1,10,30,29,30,0,1,2,0,Resistor R 30.1 1%,Precision,0
R 30.9,10,30,30,31,0,1,2,0,Resistor R 30.9 1%,Precision,0
R 31.6,10,31,31,31,0,1,2,0,Resistor R 31.6 1%,Precision,0
R 32.4,10,32,32,32,0,1,2,0,Resistor R 32.4 1%,Precision,0
R 33.2,10,33,32,33,0,1,2,0,Resistor R 33.2 1%,Precision,0
R 34.0,10,34,33,34,0,1,2,0,Resistor R 34.0 1%,Precision,0
R 34.8,10,34,34,35,0,1,2,0,Resistor R 34.8 1%,Precision,0
R 35.7,10,35,35,36,0,1,2,0,Resistor R 35.7 1%,Precision,0
R 36.5,10,36,36,36,0,1,2,0,Resistor R 36.5 1%,Precision,0
R 37.4,10,37,37,37,0,1,2,0,Resistor R 37.4 1%,Precision,0
R 38.3,10,38,37,38,0,1,2,0,Resistor R 38.3 1%,Precision,0
R 39.2,10,39,38,39,0,1,2,0,Resistor R 39.2 1%,Precision,0
R 40.2,10,40,39,40,0,1,2,0,Resistor R 40.2 1%,Precision,0
R 41.2,10,41,40,41,0,1,2,0,Resistor R 41.2 1%,Precision,0
R 42.2,10,42,41,42,0,1,2,0,Resistor R 42.2 1%,Precision,0
R 43.2,10,43,42,43,0,1,2,0,Resistor R 43.2 1%,Precision,0
R 44.2,10,44,43,44,0,1,2,0,Resistor R 44.2 1%,Precision,0
R 45.3,10,45,44,45,0,1,2,0,Resistor R 45.3 1%,Precision,0
R 46.4,10,46,45,46,0,1,2,0,Resistor R 46.4 1%,Precision,0
R 47.5,10,47,47,47,0,1,2,0,Resistor R 47.5 1%,Precision,0
R 48.7,10,48,48,49,0,1,2,0,Resistor R 48.7 1%,Precision,0
R 49.9,10,49,49,50,0,1,2,0,Resistor R 49.9 1%,Precision,0
R 51.1,10,51,50,51,0,1,2,0,Resistor R 51.1 1%,Precision,0
R 52.3,10,52,51,52,0,1,2,0,Resistor R 52.3 1%,Precision,0
R 53.6,10,53,53,54,0,1,2,0,Resistor R 53.6 1%,Precision,0
R 54.9,10,54,54,55,0,1,2,0,Resistor R 54.9 1%,Precision,0
R 56.2,10,56,55,56,0,1,2,0,Resistor R 56.2 1%,Precision,0
R 57.6,10,57,57,58,0,1,2,0,Resistor R 57.6 1%,Precision,0
R 59.0,10,59,58,59,0,1,2,0,Resistor R 59.0 1%,Precision,0
R 60.4,10,60,59,61,0,1,2,0,Resistor R 60.4 1%,Precision,0
R 61.9,10,61,61,62,0,1,2,0,Resistor R 61.9 1%,Precision,0
R 63.4,10,63,62,64,0,1,2,0,Resistor R 63.4 1%,Precision,0
R 64.9,10,64,64,65,0,1,2,0,Resistor R 64.9 1%,Precision,0
R 66.5,10,66,65,67,0,1,2,0,Resistor R 66.5 1%,Precision,0
R 68.1,10,68,67,68,0,1,2,0,Resistor R 68.1 1%,Precision,0
R 69.8,10,69,69,70,0,1,2,0,Resistor R 69.8 1%,Precision,0
R 71.5,10,71,70,72,0,1,2,0,Resistor R 71.5 1%,Precision,0
R 73.2,10,73,72,73,0,1,2,0,Resistor R 73.2 1%,Precision,0
R 75.0,10,75,74,75,0,1,2,0,Resistor R 75.0 1%,Precision,0
R 76.8,10,76,76,77,0,1,2,0,Resistor R 76.8 1%,Precision,0
R 78.7,10,78,77,79,0,1,2,0,Resistor R 78.7 1%,Precision,0
R 80.6,10,80,79,81,0,1,2,0,Resistor R 80.6 1%,Precision,0
R 82.5,10,82,81,83,0,1,2,0,Resistor R 82.5 1%,Precision,0
R 84.5,10,84,83,85,0,1,2,0,Resistor R 84.5 1%,Precision,0
R 86.6,10,86,85,87,0,1,2,0,Resistor R 86.6 1%,Precision,0
R 88.7,10,88,87,89,0,1,2,0,Resistor R 88.7 1%,Precision,0
R 90.9,10,90,89,91,0,1,2,0,Resistor R 90.9 1%,Precision,0
R 93.1,10,93,92,94,0,1,2,0,Resistor R 93.1 1%,Precision,0
R 95.3,10,95,94,96,0,1,2,0,Resistor R 95.3 1%,Precision,0
R 97.6,10,97,96,98,0,1,2,0,Resistor R 97.6 1%,Precision,0
R 100,10,100,99,101,0,1,2,0,Resistor R 100 1%,Precision,0
R 102,10,102,100,103,0,1,2,0,Resistor R 102 1%,Precision,0
R 105,10,105,103,106,0,1,2,0,Resistor R 105 1%,Precision,0
R 107,10,107,105,108,0,1,2,0,Resistor R 107 1%,Precision,0
R 110,10,110,108,111,0,1,2,0,Resistor R 110 1%,Precision,0
R 113,10,113,111,114,0,1,2,0,Resistor R 113 1%,Precision,0
R 115,10,115,113,116,0,1,2,0,Resistor R 115 1%,Precision,0
R 118,10,118,116,119,0,1,2,0,Resistor R 118 1%,Precision,0
R 121,10,121,119,122,0,1,2,0,Resistor R 121 1%,Precision,0
R 124,10,124,122,125,0,1,2,0,Resistor R 124 1%,Precision,0
R 127,10,127,125,128,0,1,2,0,Resistor R 127 1%,Precision,0
R 130,10,130,128,131,0,1,2,0,Resistor R 130 1%,Precision,0
R 133,10,133,131,134,0,1,2,0,Resistor R 133 1%,Precision,0
R 137,10,137,135,138,0,1,2,0,Resistor R 137 1%,Precision,0
R 140,10,140,138,141,0,1,2,0,Resistor R 140 1%,Precision,0
R 143,10,143,141,144,0,1,2,0,Resistor R 143 1%,Precision,0
R 147,10,147,145,148,0,1,2,0,Resistor R 147 1%,Precision,0
R 150,10,150,148,151,0,1,2,0,Resistor R 150 1%,Precision,0
R 154,10,154,152,155,0,1,2,0,Resistor R 154 1%,Precision,0
R 158,10,158,156,159,0,1,2,0,Resistor R 158 1%,Precision,0
R 162,10,162,160,163,0,1,2,0,Resistor R 162 1%,Precision,0
R 165,10,165,163,166,0,1,2,0,Resistor R 165 1%,Precision,0
R 169,10,169,167,170,0,1,2,0,Resistor R 169 1%,Precision,0
R 174,10,174,172,175,0,1,2,0,Resistor R 174 1%,Precision,0
R 178,10,178,176,179,0,1,2,0,Resistor R 178 1%,Precision,0
R 182,10,182,180,183,0,1,2,0,Resistor R 182 1%,Precision,0
R 187,10,187,185,188,0,1,2,0,Resistor R 187 1%,Precision,0
R 191,10,191,189,192,0,1,2,0,Resistor R 191 1%,Precision,0
R 196,10,196,194,197,0,1,2,0,Resistor R 196 1%,Precision,0
R 200,10,200,198,202,0,1,2,0,Resistor R 200 1%,Precision,0
R 205,10,205,202,207,0,1,2,0,Resistor R 205 1%,Precision,0
R 210,10,210,207,212,0,1,2,0,Resistor R 210 1%,Precision,0
R 215,10,215,212,217,0,1,2,0,Resistor R 215 1%,Precision,0
R 221,10,221,218,223,0,1,2,0,Resistor R 221 1%,Precision,0
R 226,10,226,223,228,0,1,2,0,Resistor R 226 1%,Precision,0
R 232,10,232,229,234,0,1,2,0,Resistor R 232 1%,Precision,0
R 237,10,237,234,239,0,1,2,0,Resistor R 237 1%,Precision,0
R 243,10,243,240,245,0,1,2,0,Resistor R 243 1%,Precision,0
R 249,10,249,246,251,0,1,2,0,Resistor R 249 1%,Precision,0
R 255,10,255,252,257,0,1,2,0,Resistor R 255 1%,Precision,0
R 261,10,261,258,263,0,1,2,0,Resistor R 261 1%,Precision,0
R 267,10,267,264,269,0,1,2,0,Resistor R 267 1%,Precision,0
R 274,10,274,271,276,0,1,2,0,Resistor R 274 1%,Precision,0
R 280,10,280,277,282,0,1,2,0,Resistor R 280 1%,Precision,0
R 287,10,287,284,289,0,1,2,0,Resistor R 287 1%,Precision,0
R 294,10,294,291,296,0,1,2,0,Resistor R 294 1%,Precision,0
R 301,10,301,297,304,0,1,2,0,Resistor R 301 1%,Precision,0
R 309,10,309,305,312,0,1,2,0,Resistor R 309 1%,Precision,0
R 316,10,316,312,319,0,1,2,0,Resistor R 316 1%,Precision,0
R 324,10,324,320,327,0,1,2,0,Resistor R 324 1%,Precision,0
R 332,10,332,328,335,0,1,2,0,Resistor R 332 1%,Precision,0
R 340,10,340,336,343,0,1,2,0,Resistor R 340 1%,Precision,0
R 348,10,348,344,351,0,1,2,0,Resistor R 348 1%,Precision,0
R 357,10,357,353,360,0,1,2,0,Resistor R 357 1%,Precision,0
R 365,10,365,361,368,0,1,2,0,Resistor R 365 1%,Precision,0
R 374,10,374,370,377,0,1,2,0,Resistor R 374 1%,Precision,0
R 383,10,383,379,386,0,1,2,0,Resistor R 383 1%,Precision,0
R 392,10,392,388,395,0,1,2,0,Resistor R 392 1%,Precision,0
R 402,10,402,397,406,0,1,2,0,Resistor R 402 1%,Precision,0
R 412,10,412,407,416,0,1,2,0,Resistor R 412 1%,Precision,0
R 422,10,422,417,426,0,1,2,0,Resistor R 422 1%,Precision,0
R 432,10,432,427,436,0,1,2,0,Resistor R 432 1%,Precision,0
R 442,10,442,437,446,0,1,2,0,Resistor R 442 1%,Precision,0
R 453,10,453,448,457,0,1,2,0,Resistor R 453 1%,Precision,0
R 464,10,464,459,468,0,1,2,0,Resistor R 464 1%,Precision,0
R 475,10,475,470,479,0,1,2,0,Resistor R 475 1%,Precision,0
R 487,10,487,482,491,0,1,2,0,Resistor R 487 1%,Precision,0
R 499,10,499,494,503,0,1,2,0,Resistor R 499 1%,Precision,0
R 511,10,511,505,516,0,1,2,0,Resistor R 511 1%,Precision,0
R 523,10,523,517,528,0,1,2,0,Resistor R 523 1%,Precision,0
R 536,10,536,530,541,0,1,2,0,Resistor R 536 1%,Precision,0
R 549,10,549,543,554,0,1,2,0,Resistor R 549 1%,Precision,0
R 562,10,562,556,567,0,1,2,0,Resistor R 562 1%,Precision,0
R 576,10,576,570,581,0,1,2,0,Resistor R 576 1%,Precision,0
R 590,10,590,584,595,0,1,2,0,Resistor R 590 1%,Precision,0
R 604,10,604,597,610,0,1,2,0,Resistor R 604 1%,Precision,0
R 619,10,619,612,625,0,1,2,0,Resistor R 619 1%,Precision,0
R 634,10,634,627,640,0,1,2,0,Resistor R 634 1%,Precision,0
R 649,10,649,642,655,0,1,2,0,Resistor R 649 1%,Precision,0
R 665,10,665,658,671,0,1,2,0,Resistor R 665 1%,Precision,0
R 681,10,681,674,687,0,1,2,0,Resistor R 681 1%,Precision,0
R 698,10,698,691,704,0,1,2,0,Resistor R 698 1%,Precision,0
R 715,10,715,707,722,0,1,2,0,Resistor R 715 1%,Precision,0
R 732,10,732,724,739,0,1,2,0,Resistor R 732 1%,Precision,0
R 750,10,750,742,757,0,1,2,0,Resistor R 750 1%,Precision,0
R 768,10,768,760,775,0,1,2,0,Resistor R 768 1%,Precision,0
R 787,10,787,779,794,0,1,2,0,Resistor R 787 1%,Precision,0
R 806,10,806,797,814,0,1,2,0,Resistor R 806 1%,Precision,0
R 825,10,825,816,833,0,1,2,0,Resistor R 825 1%,Precision,0
R 845,10,845,836,853,0,1,2,0,Resistor R 845 1%,Precision,0
R 866,10,866,857,874,0,1,2,0,Resistor R 866 1%,Precision,0
R 887,10,887,878,895,0,1,2,0,Resistor R 887 1%,Precision,0
R 909,10,909,899,918,0,1,2,0,Resistor R 909 1%,Precision,0
R 931,10,931,921,940,0,1,2,0,Resistor R 931 1%,Precision,0
R 953,10,953,943,962,0,1,2,0,Resistor R 953 1%,Precision,0
R 976,10,976,966,985,0,1,2,0,Resistor R 976 1%,Precision,0
R 1.00k,10,1000,990,1010,0,1,2,0,Resistor R 1.00k 1%,Precision,0
R 1.02k,10,1019,1009,1030,0,1,2,0,Resistor R 1.02k 1%,Precision,0
R 1.05k,10,1050,1039,1060,0,1,2,0,Resistor R 1.05k 1%,Precision,0
R 1.07k,10,1070,1059,1080,0,1,2,0,Resistor R 1.07k 1%,Precision,0
R 1.10k,10,1100,1089,1111,0,1,2,0,Resistor R 1.10k 1%,Precision,0
R 1.13k,10,1130,1118,1141,0,1,2,0,Resistor R 1.13k 1%,Precision,0
R 1.15k,10,1150,1138,1161,0,1,2,0,Resistor R 1.15k 1%,Precision,0
R 1.18k,10,1180,1168,1191,0,1,2,0,Resistor R 1.18k 1%,Precision,0
R 1.21k,10,1210,1197,1222,0,1,2,0,Resistor R 1.21k 1%,Precision,0
R 1.24k,10,1240,1227,1252,0,1,2,0,Resistor R 1.24k 1%,Precision,0
R 1.27k,10,1270,1257,1282,0,1,2,0,Resistor R 1.27k 1%,Precision,0
R 1.30k,10,1300,1287,1313,0,1,2,0,Resistor R 1.30k 1%,Precision,0
R 1.33k,10,1330,1316,1343,0,1,2,0,Resistor R 1.33k 1%,Precision,0
R 1.37k,10,1370,1356,1383,0,1,2,0,Resistor R 1.37k 1%,Precision,0
R 1.40k,10,1400,1386,1414,0,1,2,0,Resistor R 1.40k 1%,Precision,0
R 1.43k,10,1430,1415,1444,0,1,2,0,Resistor R 1.43k 1%,Precision,0
R 1.47k,10,1470,1455,1484,0,1,2,0,Resistor R 1.47k 1%,Precision,0
R 1.50k,10,1500,1485,1515,0,1,2,0,Resistor R 1.50k 1%,Precision,0
R 1.54k,10,1540,1524,1555,0,1,2,0,Resistor R 1.54k 1%,Precision,0
R 1.58k,10,1580,1564,1595,0,1,2,0,Resistor R 1.58k 1%,Precision,0
R 1.62k,10,1620,1603,1636,0,1,2,0,Resistor R 1.62k 1%,Precision,0
R 1.65k,10,1650,1633,1666,0,1,2,0,Resistor R 1.65k 1%,Precision,0
R 1.69k,10,1689,1673,1706,0,1,2,0,Resistor R 1.69k 1%,Precision,0
R 1.74k,10,1739,1722,1757,0,1,2,0,Resistor R 1.74k 1%,Precision,0
R 1.78k,10,1780,1762,1797,0,1,2,0,Resistor R 1.78k 1%,Precision,0
R 1.82k,10,1820,1801,1838,0,1,2,0,Resistor R 1.82k 1%,Precision,0
R 1.87k,10,1870,1851,1888,0,1,2,0,Resistor R 1.87k 1%,Precision,0
R 1.91k,10,1910,1890,1929,0,1,2,0,Resistor R 1.91k 1%,Precision,0
R 1.96k,10,1960,1940,1979,0,1,2,0,Resistor R 1.96k 1%,Precision,0
R 2.00k,10,2000,1980,2020,0,1,2,0,Resistor R 2.00k 1%,Precision,0
R 2.05k,10,2050,2029,2070,0,1,2,0,Resistor R 2.05k 1%,Precision,0
R 2.10k,10,2100,2079,2121,0,1,2,0,Resistor R 2.10k 1%,Precision,0
R 2.15k,10,2150,2128,2171,0,1,2,0,Resistor R 2.15k 1%,Precision,0
R 2.21k,10,2210,2187,2232,0,1,2,0,Resistor R 2.21k 1%,Precision,0
R 2.26k,10,2260,2237,2282,0,1,2,0,Resistor R 2.26k 1%,Precision,0
R 2.32k,10,2320,2296,2343,0,1,2,0,Resistor R 2.32k 1%,Precision,0
